polymer nbases
F23Fcsw_174586 5 235
F23Fcsw_180494 5 235
F23Fcsw_190158 5 235
F23Fcsw_191699 5 235
F23Fcsw_193362 5 235
F23Fcsw_193507 5 235
F23Fcsw_197632 5 235
F23Fcsw_200222 5 235
F23Fcsw_208964 5 235
F23Fcsw_221563 5 235
F23Fcsw_225252 5 235
F23Fcsw_245180 5 235
F23Fcsw_261027 5 235
F23Fcsw_269599 5 235
F23Fcsw_270669 5 235
F24Fcsw_1076 5 235
F24Fcsw_11323 5 235
F24Fcsw_12230 5 235
F24Fcsw_15081 5 235
F24Fcsw_23004 5 235
F24Fcsw_32349 5 235
F24Fcsw_46515 5 235
F24Fcsw_54086 5 235
F24Fcsw_54898 5 235
F24Fcsw_63237 5 235
F24Fcsw_63471 5 235
F24Fcsw_68776 5 235
F24Fcsw_69541 5 235
F24Fcsw_74271 5 235
F24Fcsw_92568 5 235
F24Fcsw_92626 5 235
F24Fcsw_93200 5 235
F24Fcsw_99718 5 235
F24Fcsw_128257 5 235
F24Fcsw_128808 5 235
F24Fcsw_135071 5 235
F24Fcsw_156747 5 235
F24Fcsw_181264 5 235
F24Fcsw_187397 5 235
F24Fcsw_201504 5 235
F24Fcsw_241258 5 235
F24Fcsw_246563 5 235
F24Fcsw_247272 5 235
F24Fcsw_264281 5 235
F31Fcsw_240262 5 235
F31Fcsw_257314 5 235
F31Fcsw_268515 5 235
F31Fcsw_284731 5 235
F31Fcsw_292673 5 235
F31Fcsw_322548 5 235
F31Fcsw_346953 5 235
F31Fcsw_349696 5 235
F31Fcsw_350594 5 235
F32Fcsw_140720 5 235
F32Fcsw_163455 5 235
F32Fcsw_181747 5 235
F32Fcsw_193580 5 235
F32Fcsw_231233 5 235
F32Fcsw_232746 5 235
F32Fcsw_260108 5 235
F32Fcsw_266504 5 235
F32Fcsw_274141 5 235
F32Fcsw_284722 5 235
F32Fcsw_290473 5 235
F32Fcsw_296380 5 235
F32Fcsw_321324 5 235
F32Fcsw_349578 5 235
F33Fcsw_2731 5 235
F33Fcsw_6999 5 235
F33Fcsw_8209 5 235
F33Fcsw_18341 5 235
F33Fcsw_18866 5 235
F33Fcsw_20956 5 235
F33Fcsw_24299 5 235
F33Fcsw_33255 5 235
F33Fcsw_50763 5 235
F33Fcsw_63127 5 235
F33Fcsw_63305 5 235
F33Fcsw_63954 5 235
F33Fcsw_64633 5 235
F33Fcsw_65962 5 235
F33Fcsw_72015 5 235
F33Fcsw_88844 5 235
F33Fcsw_93616 5 235
F33Fcsw_95284 5 235
F33Fcsw_104862 5 235
F33Fcsw_115866 5 235
F33Fcsw_129110 5 235
F33Fcsw_148408 5 235
F33Fcsw_154931 5 235
F33Fcsw_158357 5 235
F33Fcsw_163658 5 235
F33Fcsw_163933 5 235
F33Fcsw_171061 5 235
F33Fcsw_171496 5 235
F33Fcsw_180434 5 235
F33Fcsw_183351 5 235
F33Fcsw_186750 5 235
F33Fcsw_199112 5 235
F33Fcsw_212292 5 235
F33Fcsw_219964 5 235
F33Fcsw_225985 5 235
F33Fcsw_254573 5 235
F33Fcsw_256195 5 235
F33Fcsw_257017 5 235
F33Fcsw_271609 5 235
F34Fcsw_3885 5 235
F34Fcsw_5673 5 235
F34Fcsw_9548 5 235
F34Fcsw_12754 5 235
F34Fcsw_15830 5 235
F34Fcsw_19239 5 235
F34Fcsw_36109 5 235
F34Fcsw_36837 5 235
F34Fcsw_36917 5 235
F34Fcsw_38540 5 235
F34Fcsw_43006 5 235
F34Fcsw_52629 5 235
F34Fcsw_52926 5 235
F34Fcsw_54828 5 235
F34Fcsw_66330 5 235
F34Fcsw_68636 5 235
F34Fcsw_70425 5 235
F34Fcsw_72833 5 235
F34Fcsw_80486 5 235
F34Fcsw_81621 5 235
F34Fcsw_83800 5 235
F34Fcsw_85624 5 235
F34Fcsw_87348 5 235
F34Fcsw_88325 5 235
F34Fcsw_90962 5 235
F34Fcsw_93235 5 235
F34Fcsw_112249 5 235
F34Fcsw_129328 5 235
F34Fcsw_130912 5 235
F34Fcsw_132214 5 235
F34Fcsw_136502 5 235
F34Fcsw_140337 5 235
F34Fcsw_148465 5 235
F34Fcsw_154637 5 235
F34Fcsw_156408 5 235
F34Fcsw_160258 5 235
F34Fcsw_164507 5 235
F34Fcsw_169741 5 235
F34Fcsw_181709 5 235
F34Fcsw_182338 5 235
F34Fcsw_185021 5 235
F34Fcsw_187839 5 235
F34Fcsw_193314 5 235
F34Fcsw_199764 5 235
F34Fcsw_203498 5 235
F34Fcsw_210680 5 235
F34Fcsw_214985 5 235
F34Fcsw_225257 5 235
F34Fcsw_234536 5 235
F34Fcsw_236579 5 235
F34Fcsw_242429 5 235
F34Fcsw_245289 5 235
F34Fcsw_266145 5 235
M11Fcsw_7681 5 235
M11Fcsw_57883 5 235
M11Fcsw_80304 5 235
M11Fcsw_88283 5 235
M11Fcsw_382763 5 235
M11Fcsw_388686 5 235
M11Fcsw_390930 5 235
M11Fcsw_395556 5 235
M11Fcsw_398516 5 235
M11Fcsw_449585 5 235
M11Fcsw_453341 5 235
M11Fcsw_455741 5 235
M11Fcsw_474343 5 235
M11Fcsw_498676 5 235
M11Fcsw_498872 5 235
M12Fcsw_18799 5 235
M12Fcsw_42241 5 235
M12Fcsw_59138 5 235
M12Fcsw_68587 5 235
M12Fcsw_92579 5 235
M12Fcsw_380534 5 235
M12Fcsw_381803 5 235
M12Fcsw_434842 5 235
M12Fcsw_440440 5 235
M12Fcsw_449962 5 235
M12Fcsw_461370 5 235
M12Fcsw_469630 5 235
M12Fcsw_488334 5 235
M12Fcsw_491347 5 235
M13Fcsw_1208 5 235
M13Fcsw_2450 5 235
M13Fcsw_4381 5 235
M13Fcsw_4820 5 235
M13Fcsw_9824 5 235
M13Fcsw_11089 5 235
M13Fcsw_13153 5 235
M13Fcsw_13457 5 235
M13Fcsw_14279 5 235
M13Fcsw_14436 5 235
M13Fcsw_15473 5 235
M13Fcsw_17197 5 235
M13Fcsw_17829 5 235
M13Fcsw_18937 5 235
M13Fcsw_23601 5 235
M13Fcsw_23767 5 235
M13Fcsw_24451 5 235
M13Fcsw_26286 5 235
M13Fcsw_26840 5 235
M13Fcsw_27858 5 235
M13Fcsw_28112 5 235
M13Fcsw_28305 5 235
M13Fcsw_29866 5 235
M13Fcsw_33496 5 235
M13Fcsw_35060 5 235
M13Fcsw_38079 5 235
M13Fcsw_41806 5 235
M13Fcsw_42532 5 235
M13Fcsw_43555 5 235
M13Fcsw_44764 5 235
M13Fcsw_45853 5 235
M13Fcsw_46325 5 235
M13Fcsw_46888 5 235
M13Fcsw_46984 5 235
M13Fcsw_47751 5 235
M13Fcsw_47925 5 235
M13Fcsw_49650 5 235
M13Fcsw_49997 5 235
M13Fcsw_52211 5 235
M13Fcsw_53542 5 235
M13Fcsw_53696 5 235
M13Fcsw_59687 5 235
M13Fcsw_60404 5 235
M13Fcsw_61266 5 235
M13Fcsw_62930 5 235
M13Fcsw_63804 5 235
M13Fcsw_64743 5 235
M13Fcsw_68709 5 235
M13Fcsw_71780 5 235
M13Fcsw_73048 5 235
M13Fcsw_74881 5 235
M13Fcsw_77842 5 235
M13Fcsw_77987 5 235
M13Fcsw_79186 5 235
M13Fcsw_80928 5 235
M13Fcsw_83373 5 235
M13Fcsw_84460 5 235
M13Fcsw_87075 5 235
M13Fcsw_88139 5 235
M13Fcsw_88645 5 235
M13Fcsw_92453 5 235
M13Fcsw_94320 5 235
M13Fcsw_94948 5 235
M13Fcsw_97390 5 235
M13Fcsw_101889 5 235
M13Fcsw_104758 5 235
M13Fcsw_107364 5 235
M13Fcsw_108642 5 235
M13Fcsw_109025 5 235
M13Fcsw_109979 5 235
M13Fcsw_119043 5 235
M13Fcsw_121798 5 235
M13Fcsw_125060 5 235
M13Fcsw_127218 5 235
M13Fcsw_128498 5 235
M13Fcsw_128506 5 235
M13Fcsw_133057 5 235
M13Fcsw_133375 5 235
M13Fcsw_135084 5 235
M13Fcsw_135134 5 235
M13Fcsw_135452 5 235
M13Fcsw_135963 5 235
M13Fcsw_139897 5 235
M13Fcsw_143005 5 235
M13Fcsw_143426 5 235
M13Fcsw_143466 5 235
M13Fcsw_144763 5 235
M13Fcsw_145965 5 235
M13Fcsw_146124 5 235
M13Fcsw_146536 5 235
M13Fcsw_147678 5 235
M13Fcsw_147734 5 235
M13Fcsw_149918 5 235
M13Fcsw_152927 5 235
M13Fcsw_153469 5 235
M13Fcsw_154209 5 235
M13Fcsw_157522 5 235
M13Fcsw_159490 5 235
M13Fcsw_159580 5 235
M13Fcsw_162571 5 235
M13Fcsw_163114 5 235
M13Fcsw_163367 5 235
M13Fcsw_164436 5 235
M13Fcsw_164583 5 235
M13Fcsw_164833 5 235
M13Fcsw_167434 5 235
M13Fcsw_170851 5 235
M13Fcsw_171540 5 235
M13Fcsw_172950 5 235
M13Fcsw_173674 5 235
M13Fcsw_175748 5 235
M13Fcsw_176205 5 235
M13Fcsw_178720 5 235
M13Fcsw_179340 5 235
M13Fcsw_183170 5 235
M13Fcsw_186805 5 235
M13Fcsw_187606 5 235
M13Fcsw_190916 5 235
M13Fcsw_193220 5 235
M13Fcsw_197472 5 235
M13Fcsw_197978 5 235
M13Fcsw_198254 5 235
M13Fcsw_201384 5 235
M13Fcsw_203830 5 235
M13Fcsw_205189 5 235
M13Fcsw_205455 5 235
M13Fcsw_206112 5 235
M13Fcsw_207480 5 235
M13Fcsw_208939 5 235
M13Fcsw_211717 5 235
M13Fcsw_214080 5 235
M13Fcsw_214274 5 235
M13Fcsw_214740 5 235
M13Fcsw_216601 5 235
M13Fcsw_223729 5 235
M13Fcsw_225886 5 235
M13Fcsw_240613 5 235
M13Fcsw_249579 5 235
M13Fcsw_249917 5 235
M13Fcsw_257478 5 235
M13Fcsw_268522 5 235
M14Fcsw_1373 5 235
M14Fcsw_2526 5 235
M14Fcsw_4265 5 235
M14Fcsw_7748 5 235
M14Fcsw_8763 5 235
M14Fcsw_10261 5 235
M14Fcsw_13305 5 235
M14Fcsw_14588 5 235
M14Fcsw_16718 5 235
M14Fcsw_18117 5 235
M14Fcsw_19542 5 235
M14Fcsw_29109 5 235
M14Fcsw_29702 5 235
M14Fcsw_29767 5 235
M14Fcsw_29894 5 235
M14Fcsw_30640 5 235
M14Fcsw_40513 5 235
M14Fcsw_46506 5 235
M14Fcsw_46685 5 235
M14Fcsw_46886 5 235
M14Fcsw_49719 5 235
M14Fcsw_55861 5 235
M14Fcsw_58057 5 235
M14Fcsw_59468 5 235
M14Fcsw_65170 5 235
M14Fcsw_68009 5 235
M14Fcsw_68125 5 235
M14Fcsw_68485 5 235
M14Fcsw_70093 5 235
M14Fcsw_71456 5 235
M14Fcsw_72238 5 235
M14Fcsw_73307 5 235
M14Fcsw_73358 5 235
M14Fcsw_73620 5 235
M14Fcsw_76185 5 235
M14Fcsw_80523 5 235
M14Fcsw_82483 5 235
M14Fcsw_84220 5 235
M14Fcsw_86395 5 235
M14Fcsw_87854 5 235
M14Fcsw_88799 5 235
M14Fcsw_90372 5 235
M14Fcsw_93993 5 235
M14Fcsw_96287 5 235
M14Fcsw_97190 5 235
M14Fcsw_97632 5 235
M14Fcsw_97732 5 235
M14Fcsw_99357 5 235
M14Fcsw_100493 5 235
M14Fcsw_102244 5 235
M14Fcsw_105763 5 235
M14Fcsw_107460 5 235
M14Fcsw_107572 5 235
M14Fcsw_108326 5 235
M14Fcsw_109406 5 235
M14Fcsw_120408 5 235
M14Fcsw_121055 5 235
M14Fcsw_123905 5 235
M14Fcsw_124349 5 235
M14Fcsw_127000 5 235
M14Fcsw_129096 5 235
M14Fcsw_131785 5 235
M14Fcsw_133149 5 235
M14Fcsw_133386 5 235
M14Fcsw_138325 5 235
M14Fcsw_138574 5 235
M14Fcsw_140995 5 235
M14Fcsw_141541 5 235
M14Fcsw_147893 5 235
M14Fcsw_148318 5 235
M14Fcsw_151398 5 235
M14Fcsw_152920 5 235
M14Fcsw_156804 5 235
M14Fcsw_157086 5 235
M14Fcsw_160688 5 235
M14Fcsw_163226 5 235
M14Fcsw_165945 5 235
M14Fcsw_165995 5 235
M14Fcsw_166291 5 235
M14Fcsw_167373 5 235
M14Fcsw_174651 5 235
M14Fcsw_178609 5 235
M14Fcsw_184291 5 235
M14Fcsw_187338 5 235
M14Fcsw_191273 5 235
M14Fcsw_195294 5 235
M14Fcsw_213066 5 235
M14Fcsw_219515 5 235
M14Fcsw_226000 5 235
M14Fcsw_228735 5 235
M14Fcsw_229166 5 235
M14Fcsw_231741 5 235
M14Fcsw_234144 5 235
M14Fcsw_242031 5 235
M14Fcsw_242289 5 235
M14Fcsw_249356 5 235
M14Fcsw_254952 5 235
M14Fcsw_267469 5 235
M14Fcsw_267647 5 235
M21Fcsw_126964 5 235
M21Fcsw_137132 5 235
M21Fcsw_138668 5 235
M21Fcsw_140446 5 235
M21Fcsw_141884 5 235
M21Fcsw_143213 5 235
M21Fcsw_149259 5 235
M21Fcsw_159120 5 235
M21Fcsw_176508 5 235
M21Fcsw_178835 5 235
M21Fcsw_182505 5 235
M21Fcsw_185536 5 235
M21Fcsw_187237 5 235
M21Fcsw_190913 5 235
M21Fcsw_193155 5 235
M21Fcsw_198254 5 235
M21Fcsw_225213 5 235
M21Fcsw_226497 5 235
M21Fcsw_245979 5 235
M21Fcsw_251418 5 235
M21Fcsw_253387 5 235
M21Fcsw_255970 5 235
M21Fcsw_257353 5 235
M21Fcsw_266151 5 235
M21Fcsw_272142 5 235
M21Fcsw_273887 5 235
M21Fcsw_277517 5 235
M21Fcsw_280980 5 235
M21Fcsw_289204 5 235
M21Fcsw_291969 5 235
M21Fcsw_292881 5 235
M21Fcsw_295397 5 235
M21Fcsw_298103 5 235
M21Fcsw_305260 5 235
M21Fcsw_319491 5 235
M21Fcsw_343867 5 235
M21Fcsw_345183 5 235
M21Fcsw_351469 5 235
M21Fcsw_354392 5 235
M21Fcsw_361146 5 235
M22Fcsw_136109 5 235
M22Fcsw_142093 5 235
M22Fcsw_148127 5 235
M22Fcsw_149883 5 235
M22Fcsw_150962 5 235
M22Fcsw_151500 5 235
M22Fcsw_154471 5 235
M22Fcsw_163677 5 235
M22Fcsw_173794 5 235
M22Fcsw_180707 5 235
M22Fcsw_182063 5 235
M22Fcsw_197691 5 235
M22Fcsw_198394 5 235
M22Fcsw_198490 5 235
M22Fcsw_199744 5 235
M22Fcsw_203040 5 235
M22Fcsw_207262 5 235
M22Fcsw_216367 5 235
M22Fcsw_226528 5 235
M22Fcsw_238264 5 235
M22Fcsw_239751 5 235
M22Fcsw_255717 5 235
M22Fcsw_279143 5 235
M22Fcsw_283647 5 235
M22Fcsw_296721 5 235
M22Fcsw_296730 5 235
M22Fcsw_297385 5 235
M22Fcsw_303466 5 235
M22Fcsw_307860 5 235
M22Fcsw_312947 5 235
M22Fcsw_314978 5 235
M22Fcsw_327739 5 235
M22Fcsw_328431 5 235
M22Fcsw_329531 5 235
M22Fcsw_330989 5 235
M22Fcsw_332597 5 235
M22Fcsw_333120 5 235
M22Fcsw_335951 5 235
M22Fcsw_344463 5 235
M23Fcsw_2761 5 235
M23Fcsw_8631 5 235
M23Fcsw_13117 5 235
M23Fcsw_16016 5 235
M23Fcsw_20987 5 235
M23Fcsw_28726 5 235
M23Fcsw_29787 5 235
M23Fcsw_33930 5 235
M23Fcsw_35511 5 235
M23Fcsw_39009 5 235
M23Fcsw_41065 5 235
M23Fcsw_43682 5 235
M23Fcsw_46574 5 235
M23Fcsw_49657 5 235
M23Fcsw_50511 5 235
M23Fcsw_53881 5 235
M23Fcsw_54786 5 235
M23Fcsw_61424 5 235
M23Fcsw_64698 5 235
M23Fcsw_67065 5 235
M23Fcsw_70175 5 235
M23Fcsw_72495 5 235
M23Fcsw_79062 5 235
M23Fcsw_81292 5 235
M23Fcsw_81806 5 235
M23Fcsw_96329 5 235
M23Fcsw_103697 5 235
M23Fcsw_111561 5 235
M23Fcsw_113127 5 235
M23Fcsw_119400 5 235
M23Fcsw_119786 5 235
M23Fcsw_124040 5 235
M23Fcsw_134384 5 235
M23Fcsw_138424 5 235
M23Fcsw_148363 5 235
M23Fcsw_149353 5 235
M23Fcsw_151334 5 235
M23Fcsw_151998 5 235
M23Fcsw_152166 5 235
M23Fcsw_153300 5 235
M23Fcsw_156713 5 235
M23Fcsw_157135 5 235
M23Fcsw_158093 5 235
M23Fcsw_163173 5 235
M23Fcsw_163852 5 235
M23Fcsw_176157 5 235
M23Fcsw_178991 5 235
M23Fcsw_183234 5 235
M23Fcsw_192830 5 235
M23Fcsw_203014 5 235
M23Fcsw_210669 5 235
M23Fcsw_213676 5 235
M23Fcsw_217999 5 235
M23Fcsw_244242 5 235
M23Fcsw_249101 5 235
M23Fcsw_255189 5 235
M23Fcsw_259096 5 235
M23Fcsw_268972 5 235
M24Fcsw_9209 5 235
M24Fcsw_12065 5 235
M24Fcsw_13853 5 235
M24Fcsw_22013 5 235
M24Fcsw_26875 5 235
M24Fcsw_30473 5 235
M24Fcsw_40398 5 235
M24Fcsw_47908 5 235
M24Fcsw_48262 5 235
M24Fcsw_61850 5 235
M24Fcsw_65257 5 235
M24Fcsw_70455 5 235
M24Fcsw_71928 5 235
M24Fcsw_84219 5 235
M24Fcsw_90394 5 235
M24Fcsw_91704 5 235
M24Fcsw_103155 5 235
M24Fcsw_107591 5 235
M24Fcsw_140963 5 235
M24Fcsw_144776 5 235
M24Fcsw_151584 5 235
M24Fcsw_164199 5 235
M24Fcsw_166170 5 235
M24Fcsw_167376 5 235
M24Fcsw_169150 5 235
M24Fcsw_170681 5 235
M24Fcsw_193801 5 235
M24Fcsw_196314 5 235
M24Fcsw_202403 5 235
M24Fcsw_212442 5 235
M24Fcsw_212595 5 235
M24Fcsw_217056 5 235
M24Fcsw_218186 5 235
M24Fcsw_234727 5 235
M24Fcsw_241538 5 235
M41Fcsw_142334 5 235
M41Fcsw_143131 5 235
M41Fcsw_163023 5 235
M41Fcsw_165617 5 235
M41Fcsw_168810 5 235
M41Fcsw_182411 5 235
M41Fcsw_185913 5 235
M41Fcsw_198069 5 235
M41Fcsw_208850 5 235
M41Fcsw_226946 5 235
M41Fcsw_242217 5 235
M41Fcsw_247876 5 235
M41Fcsw_276427 5 235
M41Fcsw_286765 5 235
M41Fcsw_287842 5 235
M41Fcsw_305481 5 235
M41Fcsw_309066 5 235
M41Fcsw_320846 5 235
M41Fcsw_351648 5 235
M42Fcsw_128491 5 235
M42Fcsw_145669 5 235
M42Fcsw_148349 5 235
M42Fcsw_155778 5 235
M42Fcsw_164429 5 235
M42Fcsw_166490 5 235
M42Fcsw_199425 5 235
M42Fcsw_200421 5 235
M42Fcsw_206775 5 235
M42Fcsw_217421 5 235
M42Fcsw_231948 5 235
M42Fcsw_232626 5 235
M42Fcsw_245021 5 235
M42Fcsw_258406 5 235
M42Fcsw_265537 5 235
M42Fcsw_301359 5 235
M42Fcsw_310841 5 235
M42Fcsw_315847 5 235
M42Fcsw_327076 5 235
M42Fcsw_345349 5 235
M42Fcsw_357216 5 235
M42Fcsw_359274 5 235
M42Fcsw_365959 5 235
M42Fcsw_366119 5 235
M43Fcsw_1365 5 235
M43Fcsw_1907 5 235
M43Fcsw_8086 5 235
M43Fcsw_8192 5 235
M43Fcsw_12927 5 235
M43Fcsw_14426 5 235
M43Fcsw_16725 5 235
M43Fcsw_18608 5 235
M43Fcsw_20042 5 235
M43Fcsw_20551 5 235
M43Fcsw_20869 5 235
M43Fcsw_23036 5 235
M43Fcsw_23235 5 235
M43Fcsw_25999 5 235
M43Fcsw_26702 5 235
M43Fcsw_27427 5 235
M43Fcsw_27428 5 235
M43Fcsw_27515 5 235
M43Fcsw_27954 5 235
M43Fcsw_28393 5 235
M43Fcsw_28457 5 235
M43Fcsw_38252 5 235
M43Fcsw_38464 5 235
M43Fcsw_39594 5 235
M43Fcsw_42268 5 235
M43Fcsw_42434 5 235
M43Fcsw_42868 5 235
M43Fcsw_43706 5 235
M43Fcsw_45340 5 235
M43Fcsw_50918 5 235
M43Fcsw_53546 5 235
M43Fcsw_55697 5 235
M43Fcsw_56104 5 235
M43Fcsw_56500 5 235
M43Fcsw_58276 5 235
M43Fcsw_58996 5 235
M43Fcsw_59001 5 235
M43Fcsw_59421 5 235
M43Fcsw_64678 5 235
M43Fcsw_65706 5 235
M43Fcsw_66968 5 235
M43Fcsw_70158 5 235
M43Fcsw_74096 5 235
M43Fcsw_77009 5 235
M43Fcsw_79798 5 235
M43Fcsw_89361 5 235
M43Fcsw_90462 5 235
M43Fcsw_93637 5 235
M43Fcsw_93654 5 235
M43Fcsw_95162 5 235
M43Fcsw_95481 5 235
M43Fcsw_96384 5 235
M43Fcsw_96805 5 235
M43Fcsw_99561 5 235
M43Fcsw_100819 5 235
M43Fcsw_100911 5 235
M43Fcsw_104074 5 235
M43Fcsw_108278 5 235
M43Fcsw_110592 5 235
M43Fcsw_117058 5 235
M43Fcsw_120976 5 235
M43Fcsw_129373 5 235
M43Fcsw_131449 5 235
M43Fcsw_135618 5 235
M43Fcsw_135801 5 235
M43Fcsw_139408 5 235
M43Fcsw_139719 5 235
M43Fcsw_143606 5 235
M43Fcsw_144625 5 235
M43Fcsw_145110 5 235
M43Fcsw_147235 5 235
M43Fcsw_148592 5 235
M43Fcsw_149513 5 235
M43Fcsw_150468 5 235
M43Fcsw_156814 5 235
M43Fcsw_164303 5 235
M43Fcsw_164642 5 235
M43Fcsw_165623 5 235
M43Fcsw_167367 5 235
M43Fcsw_170598 5 235
M43Fcsw_172722 5 235
M43Fcsw_173345 5 235
M43Fcsw_173471 5 235
M43Fcsw_176514 5 235
M43Fcsw_178017 5 235
M43Fcsw_182369 5 235
M43Fcsw_183128 5 235
M43Fcsw_184043 5 235
M43Fcsw_185491 5 235
M43Fcsw_186116 5 235
M43Fcsw_188225 5 235
M43Fcsw_191142 5 235
M43Fcsw_192410 5 235
M43Fcsw_195248 5 235
M43Fcsw_195373 5 235
M43Fcsw_196838 5 235
M43Fcsw_199592 5 235
M43Fcsw_200873 5 235
M43Fcsw_201492 5 235
M43Fcsw_201493 5 235
M43Fcsw_202353 5 235
M43Fcsw_204261 5 235
M43Fcsw_205040 5 235
M43Fcsw_206454 5 235
M43Fcsw_206894 5 235
M43Fcsw_209010 5 235
M43Fcsw_209905 5 235
M43Fcsw_221327 5 235
M43Fcsw_223918 5 235
M43Fcsw_225493 5 235
M43Fcsw_226291 5 235
M43Fcsw_226936 5 235
M43Fcsw_227802 5 235
M43Fcsw_231219 5 235
M43Fcsw_231624 5 235
M43Fcsw_232150 5 235
M43Fcsw_233440 5 235
M43Fcsw_242403 5 235
M43Fcsw_254543 5 235
M43Fcsw_264105 5 235
M43Fcsw_272562 5 235
M44Fcsw_1222 5 235
M44Fcsw_4811 5 235
M44Fcsw_7975 5 235
M44Fcsw_12396 5 235
M44Fcsw_14808 5 235
M44Fcsw_16614 5 235
M44Fcsw_18990 5 235
M44Fcsw_26439 5 235
M44Fcsw_26940 5 235
M44Fcsw_38241 5 235
M44Fcsw_42542 5 235
M44Fcsw_45508 5 235
M44Fcsw_46920 5 235
M44Fcsw_52241 5 235
M44Fcsw_54064 5 235
M44Fcsw_56556 5 235
M44Fcsw_57828 5 235
M44Fcsw_59149 5 235
M44Fcsw_59807 5 235
M44Fcsw_65188 5 235
M44Fcsw_66607 5 235
M44Fcsw_71861 5 235
M44Fcsw_72596 5 235
M44Fcsw_77456 5 235
M44Fcsw_78432 5 235
M44Fcsw_79044 5 235
M44Fcsw_81702 5 235
M44Fcsw_85851 5 235
M44Fcsw_86506 5 235
M44Fcsw_86728 5 235
M44Fcsw_91965 5 235
M44Fcsw_93145 5 235
M44Fcsw_117839 5 235
M44Fcsw_132903 5 235
M44Fcsw_134348 5 235
M44Fcsw_134830 5 235
M44Fcsw_135424 5 235
M44Fcsw_137804 5 235
M44Fcsw_138774 5 235
M44Fcsw_148437 5 235
M44Fcsw_150151 5 235
M44Fcsw_157868 5 235
M44Fcsw_165244 5 235
M44Fcsw_166087 5 235
M44Fcsw_167285 5 235
M44Fcsw_168893 5 235
M44Fcsw_172902 5 235
M44Fcsw_180825 5 235
M44Fcsw_182123 5 235
M44Fcsw_186329 5 235
M44Fcsw_186945 5 235
M44Fcsw_189086 5 235
M44Fcsw_191618 5 235
M44Fcsw_201429 5 235
M44Fcsw_202588 5 235
M44Fcsw_203594 5 235
M44Fcsw_205772 5 235
M44Fcsw_211541 5 235
M44Fcsw_217928 5 235
M44Fcsw_221536 5 235
M44Fcsw_224297 5 235
M44Fcsw_227174 5 235
M44Fcsw_229200 5 235
M44Fcsw_237769 5 235
M44Fcsw_248119 5 235
M44Fcsw_249909 5 235
M44Fcsw_250060 5 235
M44Fcsw_262978 5 235
M44Fcsw_269009 5 235
F11Fcsw_5164 5 236
F11Fcsw_6475 5 236
F11Fcsw_63104 5 236
F11Fcsw_385180 5 236
F11Fcsw_403183 5 236
F11Fcsw_484049 5 236
F12Fcsw_4589 5 236
F12Fcsw_18504 5 236
F12Fcsw_27176 5 236
F12Fcsw_66358 5 236
F12Fcsw_71401 5 236
F12Fcsw_103821 5 236
F12Fcsw_390928 5 236
F12Fcsw_392668 5 236
F12Fcsw_392987 5 236
F12Fcsw_490869 5 236
F13Fcsw_34505 5 236
F13Fcsw_37460 5 236
F13Fcsw_40716 5 236
F13Fcsw_66095 5 236
F13Fcsw_75219 5 236
F13Fcsw_85463 5 236
F13Fcsw_116322 5 236
F13Fcsw_121243 5 236
F13Fcsw_159489 5 236
F13Fcsw_162940 5 236
F13Fcsw_166009 5 236
F13Fcsw_202626 5 236
F13Fcsw_238038 5 236
F14Fcsw_18801 5 236
F14Fcsw_20266 5 236
F14Fcsw_21319 5 236
F14Fcsw_30258 5 236
F14Fcsw_111658 5 236
F14Fcsw_166724 5 236
F14Fcsw_170869 5 236
F14Fcsw_193720 5 236
F14Fcsw_230577 5 236
F14Fcsw_237555 5 236
F14Fcsw_257707 5 236
F21Fcsw_80145 5 236
F21Fcsw_385192 5 236
F21Fcsw_413150 5 236
F21Fcsw_431220 5 236
F21Fcsw_438938 5 236
F22Fcsw_12954 5 236
F22Fcsw_59407 5 236
F22Fcsw_113083 5 236
F22Fcsw_453321 5 236
F22Fcsw_457235 5 236
F23Fcsw_981 5 236
F23Fcsw_6338 5 236
F23Fcsw_26620 5 236
F23Fcsw_32693 5 236
F23Fcsw_35073 5 236
F23Fcsw_49556 5 236
F23Fcsw_49972 5 236
F23Fcsw_52478 5 236
F23Fcsw_54285 5 236
F23Fcsw_59752 5 236
F23Fcsw_66426 5 236
F23Fcsw_84365 5 236
F23Fcsw_89937 5 236
F23Fcsw_106774 5 236
F23Fcsw_111721 5 236
F23Fcsw_137562 5 236
F23Fcsw_137634 5 236
F23Fcsw_141340 5 236
F23Fcsw_150290 5 236
F23Fcsw_164614 5 236
F23Fcsw_170119 5 236
F23Fcsw_185142 5 236
F23Fcsw_186279 5 236
F23Fcsw_189329 5 236
F23Fcsw_193117 5 236
F23Fcsw_227146 5 236
F23Fcsw_250061 5 236
F23Fcsw_263090 5 236
F24Fcsw_12743 5 236
F24Fcsw_28335 5 236
F24Fcsw_50720 5 236
F24Fcsw_54054 5 236
F24Fcsw_54186 5 236
F24Fcsw_56507 5 236
F24Fcsw_57269 5 236
F24Fcsw_62309 5 236
F24Fcsw_67783 5 236
F24Fcsw_80056 5 236
F24Fcsw_95969 5 236
F24Fcsw_143545 5 236
F24Fcsw_147843 5 236
F24Fcsw_149836 5 236
F24Fcsw_165189 5 236
F24Fcsw_177492 5 236
F24Fcsw_224490 5 236
F24Fcsw_242395 5 236
F24Fcsw_256115 5 236
F24Fcsw_263266 5 236
F31Fcsw_171365 5 236
